AgriDemand,CommercialDemand,Country,CurrentHVLineDist,CurrentMVLineDist,EducationDemand,GHI,GridCellArea,HealthDemand,HydropowerDist,IsUrban,NightLights,PerCapitaDemand,PlannedHVLineDist,PlannedMVLineDist,Pop,ResidentialDemandTierCustom,RoadDist,SubstationDist,TransformerDist,TravelHours,X_deg,Y_deg,id,Admin1,Cat_1,Cat_2,Cat_3,Unc,Prim,Sec,GridPenalty,WindCF,PopStartYear,ElecPopCalib,Pop2025,Pop2030,Pop2020,ElecStart,GridDistCalibElec,FinalElecCode2020,Commercial_Multiplier,MVConnectDist,NewConnections2025,NumPeoplePerHH,HealthDemand2020,HealthDemand2025,EducationDemand2020,EducationDemand2025,CommercialDemand2025,AgriDemand2025,EnergyPerSettlement2025,TotalEnergyPerCell,Tier,AverageToPeak,MG_PV_Hybrid2025,MG_Wind_Hybrid2025,MG_Hydro2025,SA_PV2025,Grid2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,MinimumOverallCode2025,InvestmentCost2025,ElecStatusIn2025,InvestmentCapita2025,FinalElecCode2025,NewCapacity2025,NewConnections2030,HealthDemand2030,EducationDemand2030,CommercialDemand2030,AgriDemand2030,EnergyPerSettlement2030,MG_PV_Hybrid2030,MG_Wind_Hybrid2030,MG_Hydro2030,SA_PV2030,Grid2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,InvestmentCapita2030,FinalElecCode2030,NewCapacity2030
267.02707,1101.4866,Sierra Leone,169.08,24.857,0.0,1870.199,0.052,0,10.72229,0,0.0,8.0625,78.192,24.857,254.93082,175.6,0.0,169.175,9999,1.7233,-10.34542,8.39138,10511,Eastern,0,0,0,0,0,0,1.1180711,0.008442687,314.81213,0.0,322.90033,331.19635,314.81213,0,24.857,99,0.4125,0.0,322.90033,5.2,0,0,0.0,0.0,1073.8959,260.3384,3937.6184,4038.7842,1,0.3,1.0511225,99.894714,99.0,0.6764256,99.0,0.0,0,SA_PV2025,0.6764256,3.0,0.0,0,63.610573,99.0,0.0,331.19635,0,0.0,1101.4866,267.02707,4038.7842,1.0310625,99.86847,99.0,0.6750705,99.0,0.0,0,SA_PV2030,0.6750705,3.0,21067.59,1,63.610573,3.0,2.3994977
32.42058,0.0,Sierra Leone,38.175,6.961,0.0,1839.0,0.009,0,11.06739,0,0.0,8.0625,38.175,6.961,30.95194,7.4,8.822,86.378,9999,1.46667,-12.111,8.39097,10512,Northern,0,0,0,0,0,0,1.070245,0.00239661,38.222317,0.0,39.20433,40.211575,38.222317,0,6.961,99,0.4125,0.0,39.20433,5.2,0,0,0.0,0.0,0.0,31.608492,347.69342,356.6264,1,0.3,5.802275,104.64587,99.0,0.68790126,99.0,0.0,0,SA_PV2025,0.68790126,3.0,1844.4495,1,47.04708,3.0,0.21007396,2.007244,0,0.0,6.675655,1.6183406,24.477402,79.45381,178.29121,99.0,0.6865232,99.0,0.0,0,SA_PV2030,0.6865232,3.0,129.8481,1,64.689735,3.0,0.014789077
97.26175,401.2047,Sierra Leone,39.396,9.769,0.0,1845.0,0.026,0,8.17409,0,0.0,8.0625,39.396,9.769,92.85582,7.4,11.759,85.049,9999,1.46667,-12.08433,8.39013,10513,Northern,0,0,0,0,0,0,1.0606391,0.002082875,114.666954,0.0,117.613,120.63473,114.666954,0,9.769,99,0.4125,0.0,117.613,5.2,0,0,0.0,0.0,391.1551,94.82548,1434.2354,1471.084,1,0.3,1.8623635,100.705956,99.0,0.6856642,99.0,0.0,0,SA_PV2025,0.6856642,3.0,0.0,0,64.47936,99.0,0.0,120.63473,0,0.0,401.2047,97.26175,1471.084,1.8119155,100.64932,99.0,0.68429065,99.0,0.0,0,SA_PV2030,0.68429065,3.0,7778.4507,1,64.47936,3.0,0.88592833
33.789043,0.0,Sierra Leone,76.412,12.455,0.0,1856.0,0.009,0,4.40101,0,0.0,8.0625,25.271,12.455,32.25841,91.5,3.414,77.178,9999,3.38333,-11.56179,8.39097,10514,Southern,0,0,0,0,0,0,1.1180711,0.002947231,39.835667,0.0,40.85913,41.908894,39.835667,0,12.455,99,0.3375,0.0,40.85913,5.2,0,0,0.0,0.0,0.0,32.942677,362.36942,371.67947,1,0.3,5.5927415,104.43633,17.475664,0.68160045,99.0,0.0,0,SA_PV2025,0.68160045,3.0,1904.6957,1,46.616154,3.0,0.21693572,2.0497596,0,0.0,5.577588,1.6526186,23.756393,82.153824,180.99123,257.51898,0.680235,99.0,0.0,0,SA_PV2030,0.680235,3.0,124.86897,1,60.91884,3.0,0.014221978
28.969227,0.0,Sierra Leone,6.672,3.353,0.0,1730.0,0.009,0,48.96746,0,1.0734152,8.0625,6.672,3.353,27.65693,343.8,0.557,11.067,9999,0.08575,-13.24777,8.39013,10515,Western Area,0,0,0,0,0,0,1.0669061,0.033052694,34.153336,32.97972,35.030807,35.930824,34.153336,0,3.353,99,0.45,0.0,35.030807,5.2,0,0,0.0,0.0,0.0,28.24359,310.67947,318.6615,1,0.3,6.4206734,6.761091,99.0,0.731243,99.0,0.0,0,SA_PV2025,0.731243,3.0,1751.9369,1,50.01132,3.0,0.19953723,1.9000173,0,0.0,6.8935003,1.531889,23.744278,81.15421,81.5253,99.0,0.7297782,99.0,0.0,0,SA_PV2030,0.7297782,3.0,133.89516,1,70.4705,3.0,0.015250019
23.94739,0.0,Sierra Leone,2.553,1.434,0.0,1800.0,0.009,0,23.7581,0,0.0,8.0625,2.553,1.434,22.86258,91.5,1.134,33.031,9999,0.13333,-12.96691,8.39013,10516,Northern,0,0,0,0,0,0,1.0669061,0.003421093,28.232828,0.0,28.95819,29.702188,28.232828,0,1.434,99,0.45,1.434,28.95819,5.2,0,0,0.0,0.0,0.0,23.347542,256.82294,263.4213,1,0.3,7.62631,106.4699,99.0,0.70280576,99.0,0.0,0,SA_PV2025,0.70280576,3.0,1391.917,1,48.066437,3.0,0.15853268,1.7439986,0,0.0,6.327445,1.4060988,21.794533,87.15647,185.99388,99.0,0.7013979,0.01,1.5299433,1,Grid2030,0.01,1.0,26934.852,1,15444.308,2.0,0.009955823
129.68234,534.93964,Sierra Leone,35.795,12.864,0.0,1833.0,0.018,0,31.96209,0,0.0,8.0625,35.795,12.864,123.80777,7.4,0.0,91.495,9999,1.3,-12.42478,8.39013,10517,Northern,0,0,0,0,0,0,1.1418033,0.004521974,152.88928,0.0,156.81734,160.84631,152.88928,0,12.864,99,0.4125,0.0,156.81734,5.2,0,0,0.0,0.0,521.54016,126.43398,1912.314,1961.4454,1,0.3,1.4713147,100.3149,99.0,0.69015294,99.0,0.0,0,SA_PV2025,0.69015294,3.0,0.0,0,64.90149,99.0,0.0,160.84631,0,0.0,534.93964,129.68234,1961.4454,1.4347283,100.27213,99.0,0.6887704,99.0,0.0,0,SA_PV2030,0.6887704,3.0,10439.165,1,64.90149,3.0,1.188971
101.061745,416.8797,Sierra Leone,55.764,2.511,0.0,1862.0,0.018,0,2.4612,0,0.0,8.0625,29.997,2.511,96.48368,7.4,2.986,76.392,9999,1.58333,-11.84556,8.39013,10518,Northern,0,0,0,0,0,0,1.1418033,0.001166442,119.14697,0.0,122.208115,125.34791,119.14697,0,2.511,99,0.4125,0.0,122.208115,5.2,0,0,0.0,0.0,406.43744,98.53029,1490.2706,1528.559,1,0.3,1.7569977,100.600586,3.6164384,0.6794041,99.0,0.0,0,SA_PV2025,0.6794041,3.0,0.0,0,63.89067,99.0,0.0,125.34791,0,0.0,416.8797,101.061745,1528.559,1.709876,100.54728,3.44144,0.67804307,99.0,0.0,0,SA_PV2030,0.67804307,3.0,8008.5615,1,63.89067,3.0,0.91213685
67.374504,0.0,Sierra Leone,61.015,0.0,0.0,1858.0,0.009,0,1.45018,0,0.0,8.0625,27.783,0.0,64.32246,91.5,0.0,75.505,9999,1.45,-11.78514,8.39013,10519,Northern,0,0,0,0,0,0,1.0811572,0.001174663,79.43132,0.0,81.472084,83.56528,79.43132,0,0.0,99,0.4125,0.0,81.472084,5.2,0,0,0.0,0.0,0.0,65.68687,722.55554,741.11957,1,0.3,3.099164,101.94276,5.900918,0.6808667,99.0,0.0,0,SA_PV2025,0.6808667,3.0,3793.8271,1,46.565975,3.0,0.43209875,3.0931942,0,0.0,10.287288,2.493888,37.720055,55.974316,154.81172,107.58417,0.6795028,0.01,0.0,1,Grid2030,0.01,1.0,18272.791,1,5907.418,2.0,0.017230662
55.508354,0.0,Sierra Leone,80.6,8.273,0.0,1865.0,0.009,0,18.53739,0,0.0,8.0625,21.048,8.273,52.99384,175.6,4.26,82.602,9999,1.86667,-11.4126,8.39013,10520,Eastern,0,0,0,0,0,0,1.1180711,0.004347854,65.441696,0.0,67.12303,68.84757,65.441696,0,8.273,99,0.4125,0.0,67.12303,5.2,0,0,0.0,0.0,0.0,54.117947,595.2974,610.59186,1,0.3,3.6393564,102.48295,99.0,0.6783112,99.0,0.0,0,SA_PV2025,0.6783112,3.0,3113.918,1,46.391197,3.0,0.35466036,2.724536,0,0.0,9.061211,2.1966572,33.22444,61.922237,160.75964,99.0,0.67695236,99.0,0.0,0,SA_PV2030,0.67695236,3.0,173.79242,1,63.787895,3.0,0.019794125
24.811724,0.0,Sierra Leone,109.429,3.56,0.0,1895.0,0.009,0,31.22851,0,0.0,8.0625,4.321,3.56,23.68776,91.5,3.684,107.7,9999,1.96667,-11.02257,8.39013,10521,Eastern,0,0,0,0,0,0,1.1180711,0.007491111,29.251837,0.0,30.00338,30.774231,29.251837,0,3.56,99,0.4125,0.0,30.00338,5.2,0,0,0.0,0.0,0.0,24.190226,266.09247,272.92896,1,0.3,7.383765,106.227356,99.0,0.6675728,99.0,0.0,0,SA_PV2025,0.6675728,3.0,1369.8574,1,45.656773,3.0,0.15602021,1.7708517,0,0.0,5.889466,1.4277493,21.594707,88.18049,187.0179,99.0,0.66623545,99.0,0.0,0,SA_PV2030,0.66623545,3.0,111.17064,1,62.77806,3.0,0.012661804
416.06995,1872.3147,Sierra Leone,123.465,4.729,0.0,1888.0,0.078,0,26.725,0,0.0,8.0625,25.297,4.729,397.22208,175.6,0.0,123.581,9999,0.9,-10.83209,8.39004,10522,Eastern,0,0,0,0,0,0,1.1180711,0.001542335,490.52658,0.0,503.12927,516.0557,490.52658,0,4.729,99,0.45,0.0,503.12927,5.2,0,0,0.0,0.0,1825.4159,405.64795,6287.5435,6449.084,1,0.3,0.8709765,99.71457,99.0,0.6700479,99.0,0.0,0,SA_PV2025,0.6700479,3.0,0.0,0,64.573074,99.0,0.0,516.0557,0,0.0,1872.3147,416.06995,6449.084,0.8575373,99.69495,99.0,0.66870564,99.0,0.0,0,SA_PV2030,0.66870564,3.0,33323.305,1,64.573074,3.0,3.7953649
28.969227,0.0,Sierra Leone,6.518,3.673,0.0,1730.0,0.009,0,48.58146,0,1.0894635,8.0625,6.518,3.673,27.65693,343.8,0.719,11.176,9999,0.08575,-13.24361,8.3893,10524,Western Area,0,0,0,0,0,0,1.0669061,0.00702548,34.153336,32.97972,35.030807,35.930824,34.153336,0,3.673,99,0.45,0.0,35.030807,5.2,0,0,0.0,0.0,0.0,28.24359,310.67947,318.6615,1,0.3,6.4206734,105.26126,99.0,0.731243,99.0,0.0,0,SA_PV2025,0.731243,3.0,1751.9369,1,50.01132,3.0,0.19953723,1.9000173,0,0.0,6.8935003,1.531889,23.744278,81.15421,179.98586,99.0,0.7297782,99.0,0.0,0,SA_PV2030,0.7297782,3.0,133.89516,1,70.4705,3.0,0.015250019
24.811724,0.0,Sierra Leone,97.963,3.167,0.0,1868.0,0.009,0,18.73367,0,0.0,8.0625,7.733,3.167,23.68776,91.5,6.97,97.338,9999,1.35,-11.16258,8.3893,10525,Eastern,0,0,0,0,0,0,1.10274,0.013546565,29.251837,0.0,30.00338,30.774231,29.251837,0,3.167,99,0.4125,0.0,30.00338,5.2,0,0,0.0,0.0,0.0,24.190226,266.09247,272.92896,1,0.3,7.383765,106.227356,99.0,0.67722183,99.0,0.0,0,SA_PV2025,0.67722183,3.0,1389.6573,1,46.316692,3.0,0.15827532,1.7708517,0,0.0,5.889466,1.4277493,21.594707,88.18049,187.0179,99.0,0.6758652,99.0,0.0,0,SA_PV2030,0.6758652,3.0,112.7775,1,63.685455,3.0,0.012844818
46.229996,0.0,Sierra Leone,123.876,5.186,0.0,1880.0,0.018,0,26.45957,0,0.0,8.0625,25.752,5.186,44.13579,175.6,0.0,123.991,9999,0.98333,-10.82797,8.3893,10526,Eastern,0,0,0,0,0,0,1.1180711,0.001929984,54.502956,0.0,55.903255,57.33953,54.502956,0,5.186,99,0.45,0.0,55.903255,5.2,0,0,0.0,0.0,0.0,45.072,495.792,508.52994,1,0.3,4.41612,103.25971,99.0,0.6728991,99.0,0.0,0,SA_PV2025,0.6728991,3.0,2572.7268,1,46.021053,3.0,0.29302126,2.4362757,0,0.0,8.839112,1.9642472,30.445831,68.80958,167.64699,99.0,0.67155117,99.0,0.0,0,SA_PV2030,0.67155117,3.0,157.98724,1,64.84785,3.0,0.01799399
40.715656,0.0,Sierra Leone,132.603,10.645,0.0,1884.0,0.009,0,24.081,0,0.0,8.0625,36.536,10.645,38.87125,175.6,2.511,132.714,9999,1.73333,-10.73004,8.3893,10527,Eastern,0,0,0,0,0,0,1.1180711,0.004314715,48.001816,0.0,49.235085,50.500042,48.001816,0,10.645,99,0.4125,0.0,49.235085,5.2,0,0,0.0,0.0,0.0,39.695786,436.65366,447.87222,1,0.3,4.746198,103.58979,99.0,0.67147046,99.0,0.0,0,SA_PV2025,0.67147046,3.0,2261.0398,1,45.923347,3.0,0.25752163,2.264956,0,0.0,7.5327477,1.8261207,27.620075,71.929985,170.7674,99.0,0.67012537,99.0,0.0,0,SA_PV2030,0.67012537,3.0,143.01973,1,63.1446,3.0,0.016289264
81.43131,0.0,Sierra Leone,134.651,9.219,0.0,1895.4214,0.009,0,24.19008,0,0.0,8.0625,39.014,9.219,77.7425,259.7,0.0,134.76,9999,1.03333,-10.70754,8.3893,10528,Eastern,0,0,0,0,0,0,1.1180711,0.009831675,96.00363,0.0,98.47017,101.000084,96.00363,0,9.219,99,0.45,0.0,98.47017,5.2,0,0,0.0,0.0,0.0,79.39157,873.3073,895.74445,1,0.3,2.6604931,101.50408,99.0,0.6674243,99.0,0.0,0,SA_PV2025,0.6674243,3.0,4494.8306,1,45.64662,3.0,0.5119397,3.529912,0,0.0,12.806962,2.8459914,44.11287,49.268463,148.10587,99.0,0.6660873,99.0,0.0,0,SA_PV2030,0.6660873,3.0,227.04477,1,64.32024,3.0,0.025859313
67.79217,0.0,Sierra Leone,163.334,20.003,730.0,1880.0,0.009,0,12.02488,0,0.0,8.0625,71.653,20.003,64.7212,175.6,0.0,163.431,9999,1.48333,-10.40501,8.3893,10529,Eastern,0,0,0,0,1,0,1.1418033,0.008050298,79.92372,0.0,81.977135,84.083305,79.92372,0,20.003,99,0.4125,0.0,81.977135,5.2,0,0,730.0,730.0,0.0,66.09406,1457.0347,1475.7139,2,0.4,1.6038257,100.460594,99.0,0.48896316,99.0,0.0,0,SA_PV2025,0.48896316,3.0,0.0,0,67.01893,99.0,0.0,84.083305,0,730.0,0.0,67.79217,1475.7139,1.5787232,100.427826,99.0,0.48798364,99.0,0.0,0,SA_PV2030,0.48798364,3.0,5564.4526,1,66.17786,3.0,0.8721713
67.374504,0.0,Sierra Leone,59.622,1.357,0.0,1861.0,0.018,0,0.54963,0,0.0,8.0625,28.608,1.357,64.32246,7.4,1.586,75.83,9999,1.83333,-11.80181,8.38888,10530,Northern,0,0,0,0,0,0,1.1180711,0.001103253,79.43132,0.0,81.472084,83.56528,79.43132,0,1.357,99,0.4125,1.357,81.472084,5.2,0,0,0.0,0.0,0.0,65.68687,722.55554,741.11957,1,0.3,3.2330983,102.07669,5.067022,0.67976916,99.0,0.0,0,SA_PV2025,0.67976916,3.0,3787.7114,1,46.49091,3.0,0.4314022,3.0931942,0,0.0,10.287288,2.493888,37.720055,58.53528,157.37268,92.06749,0.67840743,0.01,1.5172224,1,Grid2030,0.01,1.0,29711.605,1,9605.477,2.0,0.017230662
202.73424,760.25336,Sierra Leone,78.923,9.011,0.0,1856.0,0.035,0,4.31939,0,0.0,8.0625,25.006,9.011,193.55043,91.5,7.042,76.676,9999,2.1,-11.59575,8.38847,10531,Southern,0,0,0,0,0,0,1.10274,0.005380647,239.01396,0.0,245.15475,251.45331,239.01396,0,9.011,99,0.375,0.0,245.15475,5.2,0,0,0.0,0.0,741.2101,197.65602,2915.4263,2990.3298,1,0.3,1.1999147,100.0435,2.6158586,0.68160045,99.0,0.0,0,SA_PV2025,0.68160045,3.0,0.0,0,62.508026,99.0,0.0,251.45331,0,0.0,760.25336,202.73424,2990.3298,1.1741875,100.0116,2.492334,0.680235,99.0,0.0,0,SA_PV2030,0.680235,3.0,15717.85,1,62.508026,3.0,1.790188
277.37997,1248.2098,Sierra Leone,121.371,2.004,0.0,1892.0,0.052,0,27.9104,0,0.0,8.0625,22.555,2.004,264.81473,175.6,2.077,121.487,9999,0.88719,-10.857,8.38902,10532,Eastern,0,0,0,0,0,0,1.1180711,0.0028842,327.01773,0.0,335.4195,344.03717,327.01773,0,2.004,99,0.45,0.0,335.4195,5.2,0,0,0.0,0.0,1216.9438,270.43198,4191.696,4299.3896,1,0.3,1.0084864,99.85208,99.0,0.6686313,99.0,0.0,0,SA_PV2025,0.6686313,3.0,0.0,0,64.436554,99.0,0.0,344.03717,0,0.0,1248.2098,277.37997,4299.3896,0.9898027,99.82721,99.0,0.6672919,99.0,0.0,0,SA_PV2030,0.6672919,3.0,22168.568,1,64.436554,3.0,2.524894
23.94739,0.0,Sierra Leone,0.757,0.0,0.0,1800.0,0.009,0,22.5731,0,0.9439736,8.0625,0.757,0.0,22.86258,91.5,0.0,35.347,9999,0.13333,-12.94525,8.38847,10533,Northern,0,0,0,0,0,0,1.1418033,0.00264185,28.232828,27.262663,28.95819,29.702188,28.232828,0,0.0,99,0.45,0.0,28.95819,5.2,0,0,0.0,0.0,0.0,23.347542,256.82294,263.4213,1,0.3,7.62631,106.4699,99.0,0.70280576,99.0,0.0,0,SA_PV2025,0.70280576,3.0,1391.917,1,48.066437,3.0,0.15853268,1.7439986,0,0.0,6.327445,1.4060988,21.794533,87.15647,185.99388,99.0,0.7013979,0.01,0.0,1,Grid2030,0.01,1.0,16225.248,1,9303.476,2.0,0.009955823
64.84116,0.0,Sierra Leone,33.135,10.819,0.0,1830.0,0.009,0,29.15866,0,0.0,8.0625,33.135,10.819,61.90388,7.4,2.479,82.917,9999,1.31667,-12.50354,8.38847,10534,Northern,0,0,0,0,0,0,1.0811572,0.006923402,76.44463,0.0,78.40866,80.42315,76.44463,0,10.819,99,0.4125,0.0,78.40866,5.2,0,0,0.0,0.0,0.0,63.216984,695.38684,713.2528,1,0.3,3.1981177,102.04171,99.0,0.69128436,99.0,0.0,0,SA_PV2025,0.69128436,3.0,3707.041,1,47.27846,3.0,0.42221424,3.0144882,0,0.0,10.025529,2.4304311,36.760273,57.126286,155.9637,99.0,0.68989956,99.0,0.0,0,SA_PV2030,0.68989956,3.0,195.9655,1,65.00788,3.0,0.022319533
129.68234,534.93964,Sierra Leone,37.367,3.568,0.0,1841.0,0.018,0,14.66044,0,0.0,8.0625,37.367,3.568,123.80777,7.4,5.244,88.475,9999,1.18333,-12.14351,8.38805,10535,Northern,0,0,0,0,0,0,1.1236314,0.004392406,152.88928,0.0,156.81734,160.84631,152.88928,0,3.568,99,0.4125,0.0,156.81734,5.2,0,0,0.0,0.0,521.54016,126.43398,1912.314,1961.4454,1,0.3,1.4713147,100.3149,99.0,0.68715394,99.0,0.0,0,SA_PV2025,0.68715394,3.0,0.0,0,64.61946,99.0,0.0,160.84631,0,0.0,534.93964,129.68234,1961.4454,1.4347283,100.27213,99.0,0.6857774,99.0,0.0,0,SA_PV2030,0.6857774,3.0,10393.802,1,64.61946,3.0,1.1838044
336.8725,1389.5991,Sierra Leone,53.361,2.402,0.0,1860.0,0.026,0,4.28033,0,0.0,8.0625,31.435,2.402,321.61227,7.4,3.903,77.269,9999,1.53333,-11.87626,8.38819,10536,Northern,0,0,0,0,0,0,1.1418033,0.00050491,397.1566,0.0,407.36038,417.82635,397.1566,0,2.402,99,0.4125,0.0,407.36038,5.2,0,0,0.0,0.0,1354.7916,328.43433,4967.569,5095.197,1,0.3,0.8594541,99.70305,1.6727071,0.6801346,99.0,0.0,0,SA_PV2025,0.6801346,3.0,0.0,0,63.95937,99.0,0.0,417.82635,0,0.0,1389.5991,336.8725,5095.197,0.845513,99.68292,1.5964924,0.67877215,99.0,0.0,0,SA_PV2030,0.67877215,3.0,26723.91,1,63.95937,3.0,3.0437257
67.57808,0.0,Sierra Leone,74.609,5.02,0.0,1847.0,0.009,0,7.92119,0,0.0,8.0625,25.141,5.02,64.51681,91.5,11.916,75.934,9999,1.78333,-11.64013,8.38847,10537,Southern,0,0,0,0,0,0,1.0606391,0.005591595,79.671326,0.0,81.718254,83.81777,79.671326,0,5.02,99,0.4125,0.0,81.718254,5.2,0,0,0.0,0.0,0.0,65.88534,724.7388,743.3588,1,0.3,3.0915296,101.93512,99.0,0.6849217,99.0,0.0,0,SA_PV2025,0.6849217,3.0,3827.953,1,46.843304,3.0,0.43598554,3.0995188,0,0.0,10.308322,2.498987,37.79718,55.884197,154.7216,99.0,0.68354964,99.0,0.0,0,SA_PV2030,0.68354964,3.0,199.6386,1,64.409546,3.0,0.022737881
638.34607,2633.1775,Sierra Leone,80.406,8.869,0.0,1861.0,0.087,0,17.92471,0,0.0,8.0625,21.344,8.869,609.4292,175.6,4.822,82.483,9999,1.91667,-11.41802,8.38888,10538,Eastern,0,0,0,0,0,0,1.1180711,0.005565875,752.5795,0.0,771.9149,791.7471,752.5795,0,8.869,99,0.4125,0.0,771.9149,5.2,0,0,0.0,0.0,2567.2202,622.3564,9413.141,9654.984,1,0.3,0.7513419,99.59493,99.0,0.67976916,99.0,0.0,0,SA_PV2025,0.67976916,3.0,0.0,0,63.925,99.0,0.0,791.7471,0,0.0,2633.1775,638.34607,9654.984,0.7421897,99.5796,99.0,0.67840743,99.0,0.0,0,SA_PV2030,0.67840743,3.0,50612.434,1,63.925,3.0,5.764514
23.94739,0.0,Sierra Leone,2.601,1.771,0.0,1800.0,0.009,0,24.19942,0,0.0,8.0625,2.601,1.771,22.86258,91.5,0.847,32.78,9999,0.15,-12.97025,8.38763,10539,Northern,0,0,0,0,0,0,1.0669061,0.004253897,28.232828,0.0,28.95819,29.702188,28.232828,0,1.771,99,0.45,1.771,28.95819,5.2,0,0,0.0,0.0,0.0,23.347542,256.82294,263.4213,1,0.3,7.62631,106.4699,99.0,0.70280576,99.0,0.0,0,SA_PV2025,0.70280576,3.0,1391.917,1,48.066437,3.0,0.15853268,1.7439986,0,0.0,6.327445,1.4060988,21.794533,87.15647,185.99388,99.0,0.7013979,0.01,1.8894907,1,Grid2030,0.01,1.0,29451.682,1,16887.445,2.0,0.009955823
95.78957,431.05307,Sierra Leone,1.061,0.0,0.0,1800.0,0.026,0,22.94322,0,2.374469,8.0625,1.061,0.0,91.45033,91.5,0.0,34.855,9999,0.12832,-12.95025,8.38763,10540,Northern,0,0,0,0,0,0,1.1418033,0.003441108,112.93132,109.05066,115.83277,118.80877,112.93132,1,0.0,1,0.45,1.061,6.782114,5.2,0,0,0.0,0.0,24.606358,5.4680796,84.755226,1484.7383,1,0.3,14.864431,113.70802,99.0,0.70280576,0.056,0.0,0,Grid2025,0.056,1.0,536.766,1,79.14435,1.0,0.038716506,3.9759946,0,0.0,14.4254055,3.2056458,49.687508,24.49614,123.33354,99.0,0.7013979,0.056,0.0,0,Grid2030,0.056,1.0,311.48013,1,78.34018,1.0,0.02269744
167.63174,754.34283,Sierra Leone,6.76,4.024,0.0,1806.0,0.026,0,19.23863,0,0.0,8.0625,6.76,4.024,160.03807,91.5,1.19,47.331,9999,0.53333,-12.83218,8.38791,10541,Northern,0,0,0,0,0,0,1.1180711,0.004200174,197.6298,0.0,202.70735,207.91533,197.6298,0,4.024,99,0.45,0.0,202.70735,5.2,0,0,0.0,0.0,735.4476,163.4328,2533.2083,2598.292,1,0.3,1.2539186,100.09751,99.0,0.70047086,99.0,0.0,0,SA_PV2025,0.70047086,3.0,0.0,0,67.50496,99.0,0.0,207.91533,0,0.0,754.34283,167.63174,2598.292,1.2255962,100.063,99.0,0.69906765,99.0,0.0,0,SA_PV2030,0.69906765,3.0,14035.316,1,67.50496,3.0,1.5985554
71.84218,0.0,Sierra Leone,9.402,6.399,0.0,1813.5123,0.018,0,19.49524,0,0.0,8.0625,9.402,6.399,68.58775,7.4,2.063,51.577,9999,0.77685,-12.79273,8.38722,10542,Southern,0,0,0,0,0,0,1.1180711,0.003807055,84.698494,0.0,86.87458,89.10658,84.698494,0,6.399,99,0.45,0.0,86.87458,5.2,0,0,0.0,0.0,0.0,70.04263,770.469,790.264,1,0.3,3.0708067,101.9144,99.0,0.69756925,99.0,0.0,0,SA_PV2025,0.69756925,3.0,4144.638,1,47.708298,3.0,0.47205448,3.231996,0,0.0,11.726086,2.6057968,40.38985,55.234222,154.07162,99.0,0.6961718,99.0,0.0,0,SA_PV2030,0.6961718,3.0,217.272,1,67.22533,3.0,0.024746241
745.67346,3075.9028,Sierra Leone,37.564,10.783,0.0,1835.8147,0.069,0,30.25787,0,0.0,8.0625,37.564,10.783,711.89465,7.4,3.312,94.822,9999,1.49203,-12.39478,8.38659,10543,Northern,0,0,0,0,0,0,1.0811572,0.005468827,879.11334,0.0,901.69965,924.8663,879.11334,0,10.783,99,0.4125,0.0,901.69965,5.2,0,0,0.0,0.0,2998.856,726.99536,10995.805,11278.311,1,0.3,0.685282,99.52888,99.0,0.68909484,99.0,0.0,0,MG_PV_Hybrid2025,0.685282,8.0,0.0,0,65.05531,99.0,0.0,924.8663,0,0.0,3075.9028,745.67346,11278.311,0.6781758,99.51558,99.0,0.6877144,99.0,0.0,0,MG_PV_Hybrid2030,0.6781758,8.0,54415.9,1,58.836502,5.0,9.069031
236.52327,975.6585,Sierra Leone,69.483,0.0,0.0,1847.845,0.035,0,9.84426,0,0.0,8.0625,26.077,0.0,225.80884,91.5,6.976,75.63,9999,1.46135,-11.69492,8.3868,10544,Southern,0,0,0,0,0,0,1.10274,0.000623924,278.84964,0.0,286.0139,293.3622,278.84964,0,0.0,99,0.4125,0.0,286.0139,5.2,0,0,0.0,0.0,951.2196,230.5987,3487.8052,3577.4146,1,0.3,1.0725585,99.91615,99.0,0.6846085,99.0,0.0,0,SA_PV2025,0.6846085,3.0,0.0,0,64.3801,99.0,0.0,293.3622,0,0.0,975.6585,236.52327,3577.4146,1.0512685,99.88867,99.0,0.6832371,0.01,0.0,1,Grid2030,0.01,1.0,31997.057,1,109.070145,2.0,1.6341763
343.3205,1416.1971,Sierra Leone,172.999,28.026,0.0,1872.3203,0.052,1460,11.72415,0,0.0,8.0625,82.312,28.026,327.7682,175.6,0.0,173.092,9999,1.872,-10.30737,8.38819,10545,Eastern,1,0,0,0,0,0,1.1418033,0.013253428,404.75848,0.0,415.1576,425.82388,404.75848,0,28.026,99,0.4125,0.0,415.1576,5.2,1460,1460,0.0,0.0,1380.7234,334.7208,6522.6523,6652.7227,2,0.4,0.7370738,99.59384,99.0,0.6756592,99.0,0.0,0,SA_PV2025,0.6756592,3.0,0.0,0,81.862144,99.0,0.0,425.82388,1460,0.0,1416.1971,343.3205,6652.7227,0.7311622,99.58027,99.0,0.6743057,99.0,0.0,0,SA_PV2030,0.6743057,3.0,34663.41,1,81.40316,3.0,3.9479966
